Date/time,Receiver1,Receiver2,Receiver3,Receiver4,Generator1,Receiver5,Receiver6,Generator2,Generator3,Receiver7,Generator4,Receiver8,Generator5,Generator6,Receiver9,Receiver10,Receiver11,Receiver12,Generator7,Receiver13,Receiver14,Receiver15,Receiver16,Generator8,Generator9,Receiver17,Generator10,Receiver18,Receiver19,Receiver20,Receiver21
9-3-2021 21:00:00,1099095,190575,861854,1286015,429872,376326,1163155,528658,388083,493852,81616,657642,1085755,361242,979858,824016,133114,571601,2888599,330635,250951,102712,520371,1165911,1122257,209979,1802827,71435,4229,167344,164358
9-3-2021 21:15:00,1099158,190588,861905,1286087,429872,376342,1163220,528658,388083,493854,81617,657689,1085917,361242,979918,824121,133115,571603,2888599,330672,250951,102713,520418,1166108,1122257,209979,1803040,71436,4229,167362,164373
9-3-2021 21:30:00,1099215,190599,861953,1286147,429872,376356,1163280,528658,388083,493856,81618,657732,1086058,361242,979973,824205,133116,571605,2888599,330713,250951,102714,520463,1166308,1122257,209979,1803240,71437,4229,167372,164387
9-3-2021 21:45:00,1099274,190613,861991,1286209,429872,376372,1163346,528658,388083,493857,81619,657776,1086200,361242,980033,824279,133117,571608,2888599,330750,250951,102715,520497,1166494,1122257,209979,1803416,71438,4229,167383,164404
9-3-2021 22:00:00,1099332,190625,862049,1286255,429872,376387,1163408,528658,388083,493859,81621,657816,1086209,361242,980090,824323,133118,571611,2888599,330777,250951,102716,520547,1166714,1122257,209979,1803652,71439,4229,167393,164419
9-3-2021 22:15:00,1099385,190635,862063,1286291,429872,376402,1163467,528658,388083,493861,81622,657860,1086209,361242,980148,824366,133118,571613,2888599,330802,250951,102718,520592,1166941,1122257,209979,1803850,71440,4229,167403,164433
9-3-2021 22:30:00,1099439,190647,862138,1286341,429872,376417,1163532,528658,388083,493866,81623,657908,1086209,361242,980209,824423,133120,571615,2888599,330830,250951,102719,520635,1167172,1122257,209979,1804094,71440,4229,167419,164448
9-3-2021 22:45:00,1099493,190658,862175,1286405,429872,376432,1163592,528658,388083,493887,81624,657951,1086209,361242,980261,824521,133121,571617,2888599,330859,250951,102720,520676,1167451,1122257,209979,1804374,71441,4230,167432,164464
9-3-2021 23:00:00,1099547,190669,862230,1286466,429872,376447,1163656,528658,388083,493917,81625,657997,1086209,361242,980320,824614,133121,571619,2888599,330885,250951,102721,520724,1167731,1122257,209979,1804656,71442,4230,167444,164481
9-3-2021 23:15:00,1099605,190678,862259,1286524,429872,376462,1163717,528658,388083,493939,81626,658036,1086209,361242,980376,824704,133122,571621,2888599,330905,250951,102723,520769,1167989,1122257,209979,1804936,71443,4230,167457,164494
9-3-2021 23:30:00,1099659,190687,862323,1286574,429872,376477,1163781,528658,388083,493963,81628,658084,1086209,361242,980437,824773,133124,571624,2888599,330927,250951,102724,520816,1168247,1122257,209979,1805176,71444,4230,167468,164510
9-3-2021 23:45:00,1099706,190697,862367,1286641,429872,376493,1163843,528658,388083,493982,81629,658129,1086209,361242,980498,824876,133124,571626,2888599,330944,250951,102725,520855,1168501,1122257,209979,1805451,71445,4230,167481,164524
9-4-2021 0:00:00,1099735,190707,862400,1286700,429872,376508,1163902,528658,388083,494005,81630,658180,1086209,361242,980555,824959,133125,571628,2888599,330968,250951,102726,520903,1168769,1122257,209979,1805719,71446,4230,167493,164538
9-4-2021 0:15:00,1099763,190716,862468,1286768,429872,376523,1163965,528658,388083,494029,81631,658230,1086209,361242,980617,825055,133126,571630,2888599,330990,250951,102727,520946,1169035,1122257,209979,1805956,71447,4231,167508,164552
9-4-2021 0:30:00,1099791,190725,862517,1286824,429872,376538,1164025,528658,388083,494051,81632,658274,1086209,361242,980673,825137,133127,571632,2888599,331011,250951,102729,520990,1169273,1122257,209979,1806208,71447,4231,167521,164567
9-4-2021 0:45:00,1099818,190735,862564,1286888,429872,376553,1164083,528658,388083,494074,81634,658324,1086209,361242,980731,825244,133128,571634,2888599,331033,250951,102730,521032,1169541,1122257,209979,1806480,71448,4231,167535,164582
9-4-2021 1:00:00,1099847,190744,862604,1286936,429872,376568,1164144,528658,388083,494093,81635,658369,1086209,361242,980787,825303,133129,571636,2888599,331051,250951,102731,521079,1169764,1122257,209979,1806720,71449,4231,167548,164596
9-4-2021 1:15:00,1099873,190753,862652,1286976,429872,376582,1164198,528658,388083,494104,81636,658415,1086209,361242,980848,825347,133130,571639,2888599,331067,250951,102732,521116,1169973,1122257,209979,1806915,71450,4231,167558,164610
9-4-2021 1:30:00,1099901,190763,862698,1287017,429872,376598,1164258,528658,388083,494105,81637,658465,1086209,361242,980908,825391,133131,571641,2888599,331086,250951,102734,521159,1170182,1122257,209979,1807125,71451,4231,167573,164625
9-4-2021 1:45:00,1099930,190772,862732,1287077,429872,376612,1164311,528658,388083,494107,81638,658512,1086209,361242,980966,825475,133132,571643,2888599,331105,250951,102735,521194,1170411,1122257,209979,1807372,71452,4231,167587,164640
9-4-2021 2:00:00,1099957,190782,862792,1287150,429872,376627,1164372,528658,388083,494109,81639,658561,1086209,361242,981024,825595,133133,571645,2888599,331135,250951,102736,521245,1170687,1122257,209979,1807615,71453,4231,167599,164652
9-4-2021 2:15:00,1099986,190793,862843,1287215,429872,376642,1164431,528658,388083,494111,81641,658607,1086209,361242,981086,825693,133134,571647,2888599,331169,250951,102737,521291,1170935,1122257,209979,1807880,71454,4231,167613,164666
9-4-2021 2:30:00,1100014,190801,862873,1287280,429872,376657,1164487,528658,388083,494112,81642,658656,1086209,361242,981143,825796,133135,571649,2888599,331205,250951,102738,521338,1171203,1122257,209979,1808151,71454,4231,167627,164681
9-4-2021 2:45:00,1100042,190810,862925,1287340,429872,376672,1164546,528658,388083,494114,81643,658701,1086209,361242,981197,825902,133136,571655,2888599,331237,250951,102740,521377,1171441,1122257,209979,1808409,71455,4231,167639,164696
9-4-2021 3:00:00,1100069,190819,862989,1287396,429872,376686,1164601,528658,388083,494116,81644,658749,1086209,361242,981249,826002,133137,571674,2888599,331274,250951,102741,521417,1171710,1122257,209979,1808680,71456,4232,167651,164711
9-4-2021 3:15:00,1100098,190828,863041,1287451,429872,376701,1164658,528658,388083,494118,81645,658793,1086209,361242,981309,826087,133138,571709,2888599,331310,250951,102742,521466,1171974,1122257,209979,1808925,71457,4232,167662,164725
9-4-2021 3:30:00,1100128,190837,863097,1287525,429872,376716,1164719,528658,388083,494119,81646,658833,1086209,361242,981365,826194,133139,571735,2888599,331343,250951,102743,521500,1172235,1122257,209979,1809208,71458,4232,167671,164742
9-4-2021 3:45:00,1100154,190845,863141,1287583,429872,376730,1164777,528658,388083,494121,81648,658878,1086209,361242,981426,826287,133140,571769,2888599,331378,250951,102744,521545,1172508,1122257,209979,1809447,71458,4232,167682,164754
9-4-2021 4:00:00,1100182,190855,863185,1287634,429872,376745,1164837,528658,388083,494123,81649,658927,1086297,361242,981469,826379,133141,571805,2888599,331414,250951,102746,521587,1172711,1122257,209979,1809671,71459,4232,167695,164770
9-4-2021 4:15:00,1100208,190863,863216,1287669,429872,376760,1164895,528658,388083,494132,81650,658965,1086414,361242,981500,826428,133142,571844,2888599,331449,250951,102747,521627,1172875,1122257,209979,1809836,71460,4233,167705,164784
9-4-2021 4:30:00,1100238,190872,863293,1287727,429872,376775,1164957,528658,388083,494161,81651,659018,1086557,361242,981527,826484,133143,571901,2888599,331477,250951,102748,521665,1173051,1122257,209979,1810026,71466,4233,167718,164800
9-4-2021 4:45:00,1100265,190880,863340,1287786,429872,376788,1165015,528658,388083,494182,81652,659064,1086685,361242,981553,826509,133144,571967,2888599,331497,250951,102749,521706,1173231,1122257,209979,1810207,71472,4233,167728,164815
9-4-2021 5:00:00,1100312,190891,863395,1287853,429872,376803,1165073,528658,388083,494204,81653,659113,1086827,361242,981587,826521,133145,572042,2888599,331518,250951,102750,521752,1173418,1122257,209979,1810381,71478,4233,167738,164829
9-4-2021 5:15:00,1100411,190902,863448,1287911,429872,376818,1165135,528658,388083,494227,81655,659162,1086983,361242,981629,826531,133146,572106,2888599,331539,250951,102752,521795,1173608,1122257,209979,1810588,71483,4234,167751,164844
9-4-2021 5:30:00,1100503,190912,863506,1287959,429872,376832,1165192,528658,388083,494248,81656,659209,1087122,361242,981663,826543,133146,572170,2888599,331560,250951,102753,521840,1173805,1122257,209979,1810786,71488,4235,167758,164859
9-4-2021 5:45:00,1100603,190922,863543,1288001,429872,376849,1165253,528658,388083,494268,81657,659255,1087263,361242,981711,826554,133147,572213,2888599,331579,250951,102754,521883,1173990,1122257,209979,1810950,71493,4236,167767,164874
9-4-2021 6:00:00,1100704,190932,863613,1288036,429872,376866,1165314,528658,388083,494283,81658,659306,1087398,361242,981757,826565,133149,572252,2888599,331595,250951,102755,521929,1174166,1122257,209979,1811136,71498,4237,167781,164890
9-4-2021 6:15:00,1100801,190942,863662,1288081,429872,376883,1165370,528658,388083,494286,81659,659357,1087538,361242,981817,826574,133149,572286,2888599,331610,250951,102756,521975,1174350,1122257,209979,1811322,71503,4238,167793,164905
9-4-2021 6:30:00,1100903,190954,863702,1288111,429872,376902,1165429,528658,388083,494288,81660,659400,1087660,361242,981854,826579,133150,572322,2888599,331625,250951,102757,522017,1174510,1122259,209979,1811497,71509,4238,167802,164921
9-4-2021 6:45:00,1101000,190967,863770,1288173,429872,376919,1165487,528658,388083,494289,81662,659446,1087822,361242,981901,826585,133151,572386,2888599,331644,250951,102759,522065,1174722,1122266,209979,1811696,71514,4239,167809,164936
9-4-2021 7:00:00,1101103,190979,863828,1288233,429872,376937,1165551,528658,388083,494291,81663,659500,1087984,361242,981960,826591,133152,572441,2888599,331669,250951,102760,522106,1174919,1122281,209979,1811910,71519,4240,167822,164951
9-4-2021 7:15:00,1101199,190990,863876,1288302,429872,376954,1165613,528658,388083,494293,81664,659549,1088139,361242,982017,826596,133153,572498,2888599,331694,250951,102761,522146,1175138,1122309,209979,1812130,71524,4241,167835,164967
9-4-2021 7:30:00,1101286,191002,863945,1288387,429872,376973,1165683,528689,388083,494295,81665,659605,1088314,361242,982076,826601,133154,572566,2888599,331725,250951,102762,522187,1175367,1122312,209979,1812333,71529,4242,167847,164980
9-4-2021 7:45:00,1101320,191016,864001,1288469,429872,376992,1165751,528747,388083,494297,81666,659658,1088473,361242,982136,826607,133155,572631,2888599,331756,250951,102763,522227,1175563,1122312,209979,1812543,71535,4243,167861,164997
9-4-2021 8:00:00,1101358,191028,864059,1288552,429872,377010,1165818,528824,388083,494298,81667,659711,1088625,361242,982194,826612,133156,572702,2888599,331790,250951,102766,522276,1175774,1122312,209979,1812756,71540,4244,167873,165014
9-4-2021 8:15:00,1101408,191040,864117,1288632,429872,377031,1165888,528920,388083,494300,81669,659757,1088782,361242,982253,826617,133157,572773,2888599,331824,250951,102768,522316,1175965,1122312,209979,1812964,71546,4244,167886,165028
9-4-2021 8:30:00,1101464,191054,864170,1288705,429872,377050,1165950,529036,388083,494302,81670,659812,1088937,361242,982305,826622,133158,572837,2888599,331861,250951,102770,522364,1176183,1122312,209979,1813183,71551,4245,167899,165043
9-4-2021 8:45:00,1101526,191066,864221,1288783,429872,377070,1166019,529121,388083,494304,81671,659866,1089094,361242,982360,826627,133160,572909,2888599,331899,250951,102773,522411,1176388,1122335,209979,1813376,71557,4245,167913,165058
9-4-2021 9:00:00,1101585,191078,864282,1288865,429872,377090,1166088,529121,388083,494305,81672,659915,1089205,361242,982408,826631,133160,572975,2888599,331933,250951,102774,522456,1176533,1122474,209979,1813534,71563,4245,167926,165074
9-4-2021 9:15:00,1101637,191089,864329,1288940,429872,377108,1166146,529121,388083,494307,81673,659956,1089332,361242,982463,826635,133162,573042,2888599,331969,250951,102776,522492,1176700,1122633,209979,1813616,71567,4245,167933,165087
9-4-2021 9:30:00,1101698,191102,864386,1289014,429872,377130,1166219,529121,388083,494309,81675,660009,1089505,361242,982524,826640,133163,573105,2888599,332008,250951,102777,522538,1176912,1122806,209979,1813616,71572,4246,167945,165103
9-4-2021 9:45:00,1101755,191114,864437,1289084,429872,377152,1166285,529121,388083,494310,81676,660057,1089659,361242,982579,826644,133165,573163,2888599,332042,250951,102778,522586,1177125,1122988,209979,1813616,71578,4246,167957,165119
9-4-2021 10:00:00,1101815,191126,864493,1289168,429872,377174,1166357,529121,388083,494312,81677,660109,1089822,361242,982641,826649,133167,573232,2888599,332077,250951,102780,522635,1177323,1123189,209979,1813616,71584,4246,167970,165134
9-4-2021 10:15:00,1101878,191139,864549,1289247,429872,377194,1166422,529121,388083,494314,81678,660157,1089969,361242,982699,826655,133169,573297,2888599,332110,250951,102781,522684,1177528,1123420,209979,1813616,71589,4246,167982,165151
9-4-2021 10:30:00,1101938,191152,864596,1289324,429872,377216,1166497,529121,388083,494316,81679,660214,1090120,361242,982760,826660,133172,573363,2888599,332148,250951,102783,522729,1177724,1123658,209979,1813616,71595,4247,167995,165166
9-4-2021 10:45:00,1102003,191165,864655,1289410,429872,377239,1166571,529121,388083,494318,81681,660267,1090274,361242,982822,826666,133174,573429,2888599,332183,250951,102784,522768,1177909,1123889,209979,1813616,71601,4247,168009,165182
9-4-2021 11:00:00,1102063,191177,864703,1289492,429872,377260,1166638,529121,388083,494319,81682,660324,1090413,361242,982880,826670,133176,573499,2888599,332221,250951,102786,522814,1178103,1124148,209979,1813616,71606,4247,168021,165196
9-4-2021 11:15:00,1102120,191189,864756,1289574,429872,377282,1166714,529121,388083,494321,81683,660381,1090554,361242,982943,826675,133177,573567,2888599,332259,250951,102787,522856,1178285,1124406,209979,1813616,71611,4247,168035,165213
9-4-2021 11:30:00,1102172,191201,864812,1289636,429872,377303,1166789,529121,388083,494323,81684,660430,1090690,361242,982997,826679,133179,573623,2888599,332295,250951,102788,522908,1178463,1124610,209979,1813616,71617,4247,168047,165227
9-4-2021 11:45:00,1102222,191215,864859,1289712,429872,377318,1166859,529121,388083,494324,81685,660481,1090837,361242,983058,826683,133181,573691,2888599,332332,250951,102790,522956,1178652,1124846,209979,1813616,71622,4248,168056,165246
